station name,Station Name Trimmed,Clean Stop Name,Line ID,Line Name,Station ID,stop_lat,stop_lon,rail_distance_from_union_miles,Subway,University_College,University_Nm,GO Station_Line,Park and Ride_Carpool,Terminal Station,Shopping Centre,Parent Station,City
 1| 1861|Toronto - YongeSt At FinchAve,Toronto - YongeSt At FinchAve,Yonge St. @ Finch Ave.,8,GO Bus,80311,43.7804375,-79.4156036,NA,1,0,,-1,0,0,0,Toronto - FinchBusTerminal At YongeSt,North York
 1| 1891|Zone 5_X,Zone 5_X,Zone 5_X,8,GO Bus,80312,,,NA,0,0,,-1,0,0,0,Zone 5_X,North York
 1| 1920|Guelph - YorkSt At 800YorkSt.,Guelph - YorkSt At 800YorkSt.,800 York St. @ Cityview Dr.,8,GO Bus,80313,43.5589638,-80.2147369,NA,0,0,,-1,0,0,0,Guelph - YorkSt At 800YorkSt.,Guelph
 1| 1068|Halton Hills - MillSt At FellowsSt,Halton Hills - MillSt At FellowsSt,Mill St. E. @ Fellows St. (Acton GO),8,GO Bus,80236,43.633812,-80.0369797,NA,0,0,,-1,0,0,0,Acton GO Station Rail,Acton
 1| 1925|Halton Hills- Main At George St,Halton Hills- Main At George St,Main St. S @ George St.,8,GO Bus,80315,43.6511803,-79.9285126,NA,0,0,,-1,0,0,0,Halton Hills- Main At George St,Georgetown
 1| 1928|Oakville- Trafalgar Rd At Rosegate Way,Oakville- Trafalgar Rd At Rosegate Way,Trafalgar Rd. @ Rosegate Way,8,GO Bus,80316,43.4822998,-79.7117538,NA,0,0,,-1,0,0,0,Oakville- Trafalgar Rd At Rosegate Way,Oakville
 1| 2000|Aurora - WellingtonSt At StronachBlvd,Aurora - WellingtonSt At StronachBlvd,Wellington St. E. @ Mavrinac Blvd.,8,GO Bus,80317,44.0076904,-79.4332504,NA,0,0,,-1,0,0,0,Aurora - WellingtonSt At StronachBlvd,Aurora
 1| 2001|Aurora - WellingtonSt At StronachBlvd,Aurora - WellingtonSt At StronachBlvd,Wellington St. E. @ Stronach Blvd.,8,GO Bus,80318,44.0072441,-79.4335251,NA,0,0,,-1,0,0,0,Aurora - WellingtonSt At StronachBlvd,Aurora
 1| 2007|Markham - BullockDr At Hwy7,Markham - BullockDr At Hwy7,Bullock Dr. @ Hwy. 7,8,GO Bus,80319,43.8656082,-79.2921219,NA,0,0,,-1,0,0,0,Markham - BullockDr At Hwy7,Markham
 1| 1921|Toronto- Etobicoke North Station At Na,Toronto- Etobicoke North Station At Na,Etobicoke North GO Bus,8,GO Bus,80314,43.7066917,-79.565712,NA,0,0,,3,0,0,0,Etobicoke North GO Station Rail,Etobicoke
 1| 2082|Vaughan - KeeleSt At GreatGulfDr,Vaughan - KeeleSt At GreatGulfDr,Keele St. @ Great Gulf Dr.,8,GO Bus,80321,43.7887955,-79.4963379,NA,0,0,,-1,0,0,0,Vaughan - KeeleSt At GreatGulfDr,North York
 1| 2092|Zone 92,Zone 92,Zone 92,8,GO Bus,80322,,,NA,0,0,,-1,0,0,0,Zone 92,Ajax
 1| 2093|Zone 93,Zone 93,Zone 93,8,GO Bus,80323,,,NA,0,0,,-1,0,0,0,Zone 93,Whitby
 1| 2095|Zone 95,Zone 95,Zone 95,8,GO Bus,80325,,,NA,0,0,,-1,0,0,0,Zone 95,Courtice
 1| 2097|Zone 97,Zone 97,Zone 97,8,GO Bus,80326,,,NA,0,0,,-1,0,0,0,Zone 97,Newcastle
 1| 2221|Richmond Hill - YongeSt At GardenAve,Richmond Hill - YongeSt At GardenAve,Yonge St. @ Garden Ave.,8,GO Bus,80327,43.8384552,-79.4297791,NA,0,0,,-1,0,0,0,Richmond Hill - YongeSt At GardenAve,Richmond Hill
 1| 2234|Richmond Hill - YongeSt At Highway407,Richmond Hill - YongeSt At Highway407,Yonge St. @ Hwy. 407,8,GO Bus,80328,43.8368607,-79.4290314,NA,0,0,,-1,0,0,0,Richmond Hill - YongeSt At Highway407,Richmond Hill
 1| 2305|East Gwillimbury - YongeSt At GreenLane,East Gwillimbury - YongeSt At GreenLane,Yonge St @ Green Ln. W (Green Lane Centre),8,GO Bus,80329,44.0712051,-79.4845886,NA,0,0,,-1,0,0,0,East Gwillimbury- Green Lane E At Yong,Newmarket
 1| 2312|Markham  - MarkhamRd At 16thAvenue,Markham  - MarkhamRd At 16thAvenue,Main St. N. @ 16th Ave.,8,GO Bus,80330,43.8919067,-79.2639542,NA,0,0,,-1,0,0,0,Markham  - MarkhamRd At 16thAvenue,Markham
 1| 2316|Bolton - Hwy50 At ColumbiaWay,Bolton - Hwy50 At ColumbiaWay,Hwy. 50 @ Columbia Way,8,GO Bus,80331,43.8915863,-79.754982,NA,0,0,,-1,0,0,0,Bolton - Hwy50 At ColumbiaWay,Bolton
 1| 2341|Markham - YMCABlvd At KennedyRd,Markham - YMCABlvd At KennedyRd,YMCA Blvd. @ Kennedy Rd.,8,GO Bus,80332,43.8532639,-79.3093185,NA,0,0,,-1,0,0,0,Markham - YMCABlvd At KennedyRd,Markham
 1| 2344|Markham - YMCABlvd At KennedyRd,Markham - YMCABlvd At KennedyRd,YMCA Blvd. @ Kennedy Rd.,8,GO Bus,80333,43.8535728,-79.3085709,NA,0,0,,-1,0,0,0,Markham - YMCABlvd At KennedyRd,Markham
 1| 2347|Waterloo - UniversityofWaterloo At,Waterloo - UniversityofWaterloo At,University of Waterloo / Wilfrid Laurier University,8,GO Bus,80334,43.4731293,-80.541687,NA,0,1,University of Waterloo,-1,0,0,0,Waterloo - UniversityofWaterloo At,Waterloo
 1| 2348|Waterloo - UniversityAve At HazelSt,Waterloo - UniversityAve At HazelSt,Wilfred Laurier University,8,GO Bus,80335,43.4751816,-80.5279999,NA,0,1,Wilfred Laurier University,-1,0,0,0,Waterloo - UniversityAve At HazelSt,Waterloo
 1| 2349|Kitchener - OntarioSt At CharlesSt,Kitchener - OntarioSt At CharlesSt,Kitchener Bus Terminal,8,GO Bus,80336,43.4494133,-80.4932022,NA,0,0,,-1,0,1,0,Kitchener- Charles St At Ontario St,Kitchener
 1| 2350|Cambridge - CambridgeSmartCentres At,Cambridge - CambridgeSmartCentres At,Cambridge Smart Centre,8,GO Bus,80337,43.4117165,-80.3236008,NA,0,0,,-1,0,0,0,Cambridge - CambridgeSmartCentres At,Cambridge
 1| 2351|Milton - RegionalRd25 At Hwy401,Milton - RegionalRd25 At Hwy401,Regional Rd. 25 @ Hwy. 401 Park & Ride,8,GO Bus,80338,43.5274849,-79.9038162,NA,0,0,,-1,1,0,0,Milton- Regional Rd 25 At Hwy 401,Milton
 1| 2353|Waterloo - UniversityAve At HazelSt,Waterloo - UniversityAve At HazelSt,Wilfrid Laurier University,8,GO Bus,80339,43.4752655,-80.5272827,NA,0,1,Wilfred Laurier University,-1,0,0,0,Waterloo - UniversityAve At HazelSt,Waterloo
 1| 2355|Kitchener - KingSt At MontgomeryRd,Kitchener - KingSt At MontgomeryRd,King St. E. @ Montgomery Rd.,8,GO Bus,80340,43.4375038,-80.4602432,NA,0,0,,-1,0,0,0,Kitchener - KingSt At MontgomeryRd,Kitchener
 1| 2021|Newmarket - NewmarketGOStation At Davis,Newmarket - NewmarketGOStation At Davis,Davis Dr. @ Superior St. (Newmarket GO).,8,GO Bus,80320,44.05985362,-79.45874452,NA,0,0,,4,1,0,0,Newmarket GO Station Rail,Newmarket
 1| 2357|Maple - MapleGOStn At,Maple - MapleGOStn At,Maple GO Bus,8,GO Bus,80341,43.859853,-79.505926,NA,0,0,,4,1,0,0,Maple GO Station Rail,Vaughan
 1| 2360|Bradford West Gwillimbury- Bradford GO,Bradford West Gwillimbury- Bradford GO,Bradford GO Bus,8,GO Bus,80342,44.116654,-79.555752,NA,0,0,,4,1,0,0,Bradford GO Station Rail,Bradford
 1| 2362|Clarington- Hwy2 At Hwy35/115,Clarington- Hwy2 At Hwy35/115,Hwy. 2 @ Hwy. 35/115 Park & Ride,8,GO Bus,80344,43.9128494,-78.6129303,NA,0,0,,-1,1,0,0,Clarington- Hwy 2 At Hwy 35/115,Newcastle
 1| 2363|Oakville- TrafalgarRd At Hwy407,Oakville- TrafalgarRd At Hwy407,Trafalgar Rd. @ Hwy. 407 Park & Ride,8,GO Bus,80345,43.5061531,-79.7453842,NA,0,0,,-1,1,0,0,Oakville- Trafalgar Rd At Hwy 407,Oakville
 1| 2374|Brampton- Hwy 410 At Williams Pkwy,Brampton- Hwy 410 At Williams Pkwy,Williams Pkwy. @ Hwy. 410 Park & Ride,8,GO Bus,80346,43.716526,-79.7513046,NA,0,0,,-1,1,0,0,Brampton- Hwy 410 At Williams Pkwy,Bramalea
 1| 2379|Toronto - YongeSt At SheppardAve,Toronto - YongeSt At SheppardAve,Yonge St. @ Sheppard Ave.,8,GO Bus,80347,43.7613983,-79.4107361,NA,1,0,,-1,0,0,0,Toronto- Yonge St at Sheppard Ave,North York
 1| 2384|Kitchener- Sprtswrld Dr At Sprtswrld Cr,Kitchener- Sprtswrld Dr At Sprtswrld Cr,Sportsworld Dr. @ Hwy. 8 Park & Ride,8,GO Bus,80348,43.4099274,-80.3925095,NA,0,0,,-1,0,0,0,Kitchener- Sprtswrld Dr At Sprtswrld Cr,Kitchener
 1| 2385|Hamilton- Main St At Haddon Ave,Hamilton- Main St At Haddon Ave,Main St. W. @ Haddon Ave. S.,8,GO Bus,80349,43.258091,-79.91185,NA,0,0,,-1,0,0,0,Hamilton- Main St At Haddon Ave,Hamilton
 1| 2361|Kitchener- WeberSt At VictoriaSt,Kitchener- WeberSt At VictoriaSt,Kitchener GO Bus,8,GO Bus,80343,43.455573,-80.492543,NA,0,0,,3,0,0,0,Kitchener GO Station Rail,Kitchener
 1| 2387|Kitchener- Charles St At Ontario St,Kitchener- Charles St At Ontario St,Kitchener- Charles St At Ontario St,8,GO Bus,80351,,,NA,0,0,,-1,0,1,0,Kitchener- Charles St At Ontario St,Kitchener
 1| 2386|Kitchener-Weber St At Victoria St,Kitchener-Weber St At Victoria St,Kitchener GO Bus,8,GO Bus,80350,43.455573,-80.492543,NA,0,0,,3,0,0,0,Kitchener GO Station Rail,Kitchener
 1| 2403|Kitchener- Frederick St At King St,Kitchener- Frederick St At King St,Kitchener- Frederick St At King St,8,GO Bus,80353,,,NA,0,0,,-1,0,0,0,Kitchener- Frederick St At King St,Kitchener
 1| 2405|Kitchener- Webber St At Montgomery Rd,Kitchener- Webber St At Montgomery Rd,Kitchener- Webber St At Montgomery Rd,8,GO Bus,80354,,,NA,0,0,,-1,0,0,0,Kitchener- Webber St At Montgomery Rd,Kitchener
 1| 2406|Kitchener- Frederick St At King St,Kitchener- Frederick St At King St,Kitchener- Frederick St At King St,8,GO Bus,80355,,,NA,0,0,,-1,0,0,0,Kitchener- Frederick St At King St,Kitchener
 1| 2396|Burlington-Brlngtn GO Stn At Queensway,Burlington-Brlngtn GO Stn At Queensway,Burlington GO Bus,8,GO Bus,80352,43.3406448,-79.8111801,NA,0,0,,1,1,0,0,Burlington GO Station Rail,Burlington
 1| 2408|Mississauga- Renforth Dr At Convair Dr,Mississauga- Renforth Dr At Convair Dr,Renforth Dr. @ Convair Dr.,8,GO Bus,80357,43.6720657,-79.5930939,NA,0,0,,-1,0,0,0,Mississauga- Renforth Dr At Convair Dr,Mississauga
 1| 2409|Mississauga- Renforth Dr At Convair Dr,Mississauga- Renforth Dr At Convair Dr,Renforth Dr. @ Convair Dr.,8,GO Bus,80358,43.6723671,-79.5936432,NA,0,0,,-1,0,0,0,Mississauga- Renforth Dr At Convair Dr,Mississauga
 1| 2414|Miss- Erin Mills Transitway Station at,Miss- Erin Mills Transitway Station at,Erin Mills Transitway,8,GO Bus,80359,43.5520363,-79.7003021,NA,0,0,,-1,1,1,0,Miss- Erin Mills Transitway Station at,Mississauga
 1| 2415|Miss- Erin Mills Transitway Station at,Miss- Erin Mills Transitway Station at,Erin Mills Transitway,8,GO Bus,80360,43.552124,-79.7004547,NA,0,0,,-1,1,1,0,Miss- Erin Mills Transitway Station at,Mississauga
 1| 2416|Miss- Erin Mills Transitway Station at,Miss- Erin Mills Transitway Station at,Erin Mills Transitway,8,GO Bus,80361,43.5522194,-79.7003632,NA,0,0,,-1,1,1,0,Miss- Erin Mills Transitway Station at,Mississauga
 1| 2600|Niagara Falls - BridgeSt At ErieAve,Niagara Falls - BridgeSt At ErieAve,Niagara Falls - BridgeSt At ErieAve,8,GO Bus,80362,43.10863874,-79.06375259,NA,0,0,,1,0,1,0,Niagara Falls VIA Station Rail,Niagara Falls
 1| 2407|Hamilton-West Harbour GO At James St N,Hamilton-West Harbour GO At James St N,West Harbour GO Bus,8,GO Bus,80356,43.265225,-79.865379,NA,0,0,,-1,0,0,0,West Harbour GO Rail,Hamilton
 1| 2602|St. Catharines - YmcaDr At NorthService,St. Catharines - YmcaDr At NorthService,St. Catharines Fairview Mall,8,GO Bus,80364,43.178627,-79.2452545,NA,0,0,,-1,0,0,0,St. Catharines - YmcaDr At NorthService,St. Catharines
 1| 2605|Niagara Falls - StanleyAve At StamfordS,Niagara Falls - StanleyAve At StamfordS,Stanley Ave. @ Hwy. 420 Park & Ride,8,GO Bus,80365,43.0964737,-79.0854797,NA,0,0,,-1,0,0,0,Niagara Falls - StanleyAve At StamfordS,Niagara Falls
 1| 2606|Grimsby - ServiceRd At CasablancaBlvd,Grimsby - ServiceRd At CasablancaBlvd,Casablanca Blvd. @ QEW Park & Ride,8,GO Bus,80366,43.2047997,-79.5964279,NA,0,0,,-1,0,0,0,Grimsby - ServiceRd At CasablancaBlvd,Grimsby
 1| 2607|Toronto - ScarboroughTownCentre At Boro,Toronto - ScarboroughTownCentre At Boro,Scarborough Centre Bus Terminal,8,GO Bus,80367,43.7746925,-79.2563095,NA,1,0,,-1,0,0,1,Toronto - ScarboroughTownCentre At Boro,Scarborough
 1| 2608|Niagara Falls- Bridge St At Erie Ave,Niagara Falls- Bridge St At Erie Ave,Niagara Falls Bus Terminal,8,GO Bus,80368,43.1085358,-79.0636063,NA,0,0,,1,0,1,0,Niagara Falls VIA Station Rail,Niagara Falls
 1| 2601|St. Catharines - GreatWesternSt At Perm,St. Catharines - GreatWesternSt At Perm,St. Catharines GO Bus,8,GO Bus,80363,43.1476898,-79.2553024,NA,0,0,,1,1,0,0,St. Catharines VIA Station Rail,St. Catharines
 1| 2701|Peterborough - TrentUniversityLp At Pio,Peterborough - TrentUniversityLp At Pio,Trent University,8,GO Bus,80370,44.3569412,-78.2870331,NA,0,1,Trent University,-1,0,0,0,Peterborough - TrentUniversityLp At Pio,Peterborough
 1| 2708|2708,2708,2708,8,GO Bus,80371,,,NA,0,0,,-1,0,0,0,2708,
 1| 2717|Niagara on the lake - KingSt At Picton,Niagara on the lake - KingSt At Picton,King St. @ Picton St.,8,GO Bus,80372,43.2543945,-79.0711823,NA,0,0,,-1,0,0,0,Niagara on the lake - KingSt At Picton,Niagara-on-the-Lake
 1| 2613|Halton Hills- Georgetown GO Station At,Halton Hills- Georgetown GO Station At,Georgetown GO Bus,8,GO Bus,80369,43.6560287,-79.9186783,NA,0,0,,3,1,0,0,Georgetown GO Station Rail,Georgetown
 1| 2718|Guelph- MacDonell St At Carden St,Guelph- MacDonell St At Carden St,MacDonell St. @ Carden St. (Guelph Central GO),8,GO Bus,80373,43.5463142,-80.2452316,NA,0,0,,3,0,1,0,Guelph GO Station Rail,Guelph
 1| 2722|East Gwillimbury- Woodbine - Hwy 404 Pa,East Gwillimbury- Woodbine - Hwy 404 Pa,Woodbine Ave. @ Hwy. 404 Park & Ride,8,GO Bus,80375,44.1918488,-79.4372101,NA,0,0,,-1,1,0,0,East Gwillimbury- Woodbine - Hwy 404 Pa,Keswick
 1| 2723|Queensville- Queensville - Hwy 404 Park,Queensville- Queensville - Hwy 404 Park,Queensville Sdrd. @ Hwy. 404 Park & Ride,8,GO Bus,80376,44.1420212,-79.4405518,NA,0,0,,-1,1,0,0,Queensville- Queensville - Hwy 404 Park,East Gwillimbury
 1| 2728|Halton Hills- Mountainview Rd At Maple,Halton Hills- Mountainview Rd At Maple,Mountainview Rd. N. @ Maple Ave.,8,GO Bus,80377,43.6555405,-79.9107971,NA,0,0,,-1,0,0,0,Halton Hills- Mountainview Rd At Maple,Georgetown
 1| 2729|Mississauga- Square One GO Bus Termina,Mississauga- Square One GO Bus Termina,Square One,8,GO Bus,80378,43.5951881,-79.6492691,NA,0,0,,-1,1,1,1,Square One,Mississauga
 1| 2730|Kitchener- WeberSt W at Queen St N,Kitchener- WeberSt W at Queen St N,Kitchener- WeberSt W at Queen St N,8,GO Bus,80379,,,NA,0,0,,-1,0,0,0,Kitchener- WeberSt W at Queen St N,Kitchener
 1| 2731|Kitchener- WeberSt E at Queen St N,Kitchener- WeberSt E at Queen St N,Kitchener- WeberSt E at Queen St N,8,GO Bus,80380,,,NA,0,0,,-1,0,0,0,Kitchener- WeberSt W at Queen St N,Kitchener
 1| 2733|Bolton- Hwy 50 At Hwy 7,Bolton- Hwy 50 At Hwy 7,Hwy. 50 @ Queen St. E.,8,GO Bus,80381,43.768192,-79.648849,NA,0,0,,-1,0,0,0,Bolton- Hwy 50 At Hwy 7,Bolton
 1| 2737|Bradford West Gwillimbury- Barrie St A,Bradford West Gwillimbury- Barrie St A,Barrie St. @ Doctors Lane,8,GO Bus,80382,44.115643,-79.565002,NA,0,0,,-1,0,0,0,Bradford West Gwillimbury- Barrie St A,Bradford
 1| 2738|Newmarket- Davis Dr At Hwy 404 Park -,Newmarket- Davis Dr At Hwy 404 Park -,Davis Dr. @ Hwy. 404 Park & Ride,8,GO Bus,80383,44.0676956,-79.4215164,NA,0,0,,-1,1,0,0,Newmarket- Davis Dr At Hwy 404 Park -,Newmarket
 1| 2739|Brougham- Brock Rd At Hwy 407 Park - R,Brougham- Brock Rd At Hwy 407 Park - R,Brock Rd. @ Hwy. 407 Park & Ride,8,GO Bus,80384,43.912816,-79.095858,NA,0,0,,-1,1,0,0,Brougham- Brock Rd At Hwy 407 Park - R,Brougham
 1| 2741|Toronto-  Morningside Ave At Tams Rd N,Toronto-  Morningside Ave At Tams Rd N,Morningside Ave. @ Tams Rd.,8,GO Bus,80385,43.791924,-79.195305,NA,0,0,,-1,0,0,0,Toronto-  Morningside Ave At Tams Rd N,Scarborough
 1| 2742|Oshawa- Simcoe At Parkwood Ct,Oshawa- Simcoe At Parkwood Ct,Simcoe St. N. @ Parkwood Court,8,GO Bus,80386,43.905533,-78.867271,NA,0,0,,-1,0,0,0,Oshawa- Simcoe At Parkwood Ct,Oshawa
 1| 2743|Oshawa- Simcoe At Parkwood Ct,Oshawa- Simcoe At Parkwood Ct,Simcoe St. N. @ Parkwood Court,8,GO Bus,80387,43.905807,-78.867111,NA,0,0,,-1,0,0,0,Oshawa- Simcoe At Parkwood Ct,Oshawa
 1| 2744|Markham- Markham Rd At Edward Jeffreys,Markham- Markham Rd At Edward Jeffreys,Markham Rd. @ Edward Jeffreys Ave.,8,GO Bus,80388,43.896362,-79.265251,NA,0,0,,-1,0,0,0,Markham- Markham Rd At Edward Jeffreys,Markham
 1| 2745|Markham- Markham Rd At Edward Jeffreys,Markham- Markham Rd At Edward Jeffreys,Markham Rd. @ Edward Jeffreys Ave.,8,GO Bus,80389,43.895947,-79.264854,NA,0,0,,-1,0,0,0,Markham- Markham Rd At Edward Jeffreys,Markham
 1| 2746|Caledon- Hwy 10 At Old School Rd,Caledon- Hwy 10 At Old School Rd,Hurontario St. @ Old School Rd.,8,GO Bus,80390,43.753716,-79.851891,NA,0,0,,-1,0,0,0,Caledon- Hwy 10 At Old School Rd,Caledon
 1| 2767|Caledon- Hwy 10 At Old School Rd,Caledon- Hwy 10 At Old School Rd,Hurontario St. @ Old School Rd.,8,GO Bus,80391,43.753563,-79.851234,NA,0,0,,-1,0,0,0,Caledon- Hwy 10 At Old School Rd,Caledon
 1| 2768|Toronto- Yonge St at Sheppard Ave,Toronto- Yonge St at Sheppard Ave,Yonge St. @ Sheppard Ave.,8,GO Bus,80392,43.7613983,-79.4107361,NA,1,0,,-1,0,0,0,Toronto- Yonge St at Sheppard Ave,North York
 1| 2769|Brougham- Brock Rd At Hwy 407 Park - R,Brougham- Brock Rd At Hwy 407 Park - R,Brock Rd. @ Hwy. 407 Park & Ride,8,GO Bus,80393,43.912816,-79.095858,NA,0,0,,-1,1,0,0,Brougham- Brock Rd At Hwy 407 Park - R,Brougham
 1| 2770|Toronto- Yonge St At Greenfield Ave,Toronto- Yonge St At Greenfield Ave,Yonge St. @ Greenfield Ave.,8,GO Bus,80394,43.7635994,-79.4113083,NA,0,0,,-1,0,0,0,Toronto- Yonge St At Greenfield Ave,North York
 1| 2772|Whitby- Victoria St At Thickson Rd,Whitby- Victoria St At Thickson Rd,Victoria St. @ Thickson Rd. (Thickson Ridge Power Centre),8,GO Bus,80395,43.86726,-78.9002914,NA,0,0,,-1,0,0,0,Whitby- Victoria St At Thickson Rd,Whitby
 1| 2773|Whitby- Victoria St At Thickson Rd,Whitby- Victoria St At Thickson Rd,Victoria St. @ Thickson Rd. (Thickson Ridge Power Centre),8,GO Bus,80396,43.8673973,-78.8993225,NA,0,0,,-1,0,0,0,Whitby- Victoria St At Thickson Rd,Whitby
 1| 2775|Markham- Hwy 48 at Castlemore Ave,Markham- Hwy 48 at Castlemore Ave,Markham Rd. @ Castlemore Ave.,8,GO Bus,80397,43.9040985,-79.2667618,NA,0,0,,-1,0,0,0,Markham- Hwy 48 at Castlemore Ave,Markham
 1| 2777|Innisfil- Hwy 11 At 4th Line,Innisfil- Hwy 11 At 4th Line,Yonge St. @ 4th Line (Churchill Community Centre),8,GO Bus,80398,44.2538338,-79.6016998,NA,0,0,,-1,0,0,0,Innisfil- Hwy 11 At 4th Line,Innisfil
 1| 2786|Mississauga- Financial Dr At Syntex Ct,Mississauga- Financial Dr At Syntex Ct,Financial Dr. @ Syntex Crt.,8,GO Bus,80399,43.6110306,-79.7488174,NA,0,0,,-1,0,0,0,Mississauga- Financial Dr At Syntex Ct,Mississauga
 1| 2787|Mississauga- Dupont Meadow Pl At Missi,Mississauga- Dupont Meadow Pl At Missi,Dupont Meadow Place @ Mississauga Rd.,8,GO Bus,80400,43.6081848,-79.7510834,NA,0,0,,-1,0,0,0,Mississauga- Dupont Meadow Pl At Missi,Mississauga
 1| 2797|Miss- Millcreek Dr At Millcreek Busine,Miss- Millcreek Dr At Millcreek Busine,6715 Millcreek Dr. @ Aquitaine Ave. (Millcreek Business Centre),8,GO Bus,80401,43.5951004,-79.7512894,NA,0,0,,-1,0,0,0,Miss- Millcreek Dr At Millcreek Busine,Mississauga
 1| 2798|Miss- Millcreek Dr At Millcreek Busine,Miss- Millcreek Dr At Millcreek Busine,6700 Millcreek Dr. @ Aquitaine Ave.,8,GO Bus,80402,43.5951157,-79.7525024,NA,0,0,,-1,0,0,0,Miss- Millcreek Dr At Millcreek Busine,Mississauga
 1| 2800|Cambridge- Cambridge Bus Terminal At A,Cambridge- Cambridge Bus Terminal At A,Cambridge Bus Terminal,8,GO Bus,80403,43.3576508,-80.3135376,NA,0,0,,-1,0,1,0,Cambridge- Cambridge Bus Terminal At A,Cambridge
 1| 2801|Aberfoyle GO Park - Ride,Aberfoyle GO Park - Ride,Water St. @ Dundas St,8,GO Bus,80404,43.3730087,-80.3182831,NA,0,0,,-1,1,0,0,Aberfoyle GO Park - Ride,Guelph
 1| 2802|Allandale Waterfront GO At Essa Rd,Allandale Waterfront GO At Essa Rd,Hespeler Rd @ Coronation Blvd,8,GO Bus,80405,43.3736229,-80.3187637,NA,0,0,,4,0,0,0,Allandale Waterfront GO At Essa Rd,Barrie
 1| 2805|Clarington- Bowmanville P-R At Marti,Clarington- Bowmanville P-R At Marti,Hespeler Rd. @ Pinebush Rd,8,GO Bus,80406,43.4089508,-80.3281174,NA,0,0,,-1,0,0,0,Clarington- Bowmanville P-R At Marti,Bowmanville
 1| 2806|Cambridge- Hespeler Rd At Eagle St N,Cambridge- Hespeler Rd At Eagle St N,Hespeler Rd. @ Eagle St N,8,GO Bus,80407,43.4074974,-80.328125,NA,0,0,,-1,0,0,0,Cambridge- Hespeler Rd At Eagle St N,Cambridge
 1| 2807|Brantford- Wayne Gretzky Pwky At Henry,Brantford- Wayne Gretzky Pwky At Henry,Wayne Gretzky Pwky. @ Henry St,8,GO Bus,80408,43.1545525,-80.2395554,NA,0,0,,-1,0,0,0,Brantford- Wayne Gretzky Pwky At Henry,Brantford
 1| 2808|Brantford- Wayne Gretzky Pkwy At Henry,Brantford- Wayne Gretzky Pkwy At Henry,Wayne Gretzky Pkwy. @ Henry St,8,GO Bus,80409,43.1544113,-80.2391205,NA,0,0,,-1,0,0,0,Brantford- Wayne Gretzky Pkwy At Henry,Brantford
 1| 2719|Guelph- Wyndham St At Carmen St,Guelph- Wyndham St At Carmen St,Guelph Central GO Bus,8,GO Bus,80374,43.544932,-80.246388,NA,0,0,,3,0,1,0,Guelph GO Station Rail,Guelph
 1| 2811|Brantford- Wayne Gretzky Pkwy At Chath,Brantford- Wayne Gretzky Pkwy At Chath,Wayne Gretzky Pkwy. @ Chatham St,8,GO Bus,80412,43.1449928,-80.2356873,NA,0,0,,-1,0,0,0,Brantford- Wayne Gretzky Pkwy At Chath,Brantford
 1| 2810|Kitchener-Weber St At Victoria St,Kitchener-Weber St At Victoria St,Kitchener GO Bus,8,GO Bus,80411,43.455573,-80.492543,NA,0,0,,3,0,0,0,Kitchener GO Station Rail,Kitchener
 1| 2813|Brantford- Colborne St E At Puleston S,Brantford- Colborne St E At Puleston S,Colborne St E. @ Puleston St,8,GO Bus,80414,43.1405792,-80.2406311,NA,0,0,,-1,0,0,0,Brantford- Colborne St E At Puleston S,Brantford
 1| 2812|Mississauga- Malton GO Station At De,Mississauga- Malton GO Station At De,Malton GO Bus,8,GO Bus,80413,43.705143,-79.637825,NA,0,0,,3,1,0,0,Malton GO Station Rail,Mississauga
 1| 2815|Brantford- Dalhousie St At Park Ave,Brantford- Dalhousie St At Park Ave,Dalhousie St. @ Park Ave,8,GO Bus,80416,43.1400795,-80.2549591,NA,0,0,,-1,0,0,0,Brantford- Dalhousie St At Park Ave,Brantford
 1| 2814|Miss- Meadowvale GO Station At Aquit,Miss- Meadowvale GO Station At Aquit,Meadowvale GO Bus,8,GO Bus,80415,43.1404762,-80.2400513,NA,0,0,,2,1,0,0,Meadowvale GO Station Rail,Mississauga
 1| 2817|Brantford- Brantford Bus Terminal At D,Brantford- Brantford Bus Terminal At D,Brantford Bus Terminal,8,GO Bus,80418,43.1403084,-80.2649918,NA,0,1,Wilfred Laurier University Brantford Campus,-1,0,1,0,Brantford- Brantford Bus Terminal At D,Brantford
 1| 2816|Miss- Meadowvale GO Station At Aquit,Miss- Meadowvale GO Station At Aquit,Meadowvale GO Bus,8,GO Bus,80417,43.1390533,-80.2543106,NA,0,0,,2,1,0,0,Meadowvale GO Station Rail,Mississauga
 1| 2820|Clarington- Hwy 2 At Hwy 35/115,Clarington- Hwy 2 At Hwy 35/115,Hwy. 2 @ Hwy. 35/115 Park & Ride,8,GO Bus,80420,43.9128494,-78.6129303,NA,0,0,,-1,1,0,0,Clarington- Hwy 2 At Hwy 35/115,Newcastle
 1| 2821|Clarington- Hwy 2 At Hwy 35/115,Clarington- Hwy 2 At Hwy 35/115,Hwy. 2 @ Hwy. 35/115 Park & Ride,8,GO Bus,80421,43.9128494,-78.6129303,NA,0,0,,-1,1,0,0,Clarington- Hwy 2 At Hwy 35/115,Newcastle
 1| 2818|Brampton- Mount Pleasant GO Station,Brampton- Mount Pleasant GO Station,Mount Pleasant GO Bus,8,GO Bus,80419,43.674976,-79.822181,NA,0,0,,3,1,0,0,Mount Pleasant GO Station Rail,Brampton
