Date,Year,Month,year_month,Day,Weekday,Holiday,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Monthly Mean Temp (°C),Delta Temp (°C),Total Precip (mm),Monthly Mean Precip (mm),Delta Precip (mm),Snow on Grnd (cm),Barrie Ridership,Kitchener Ridership,Lakeshore East Ridership,Lakeshore West Ridership,Milton Ridership,Richmond Hill Ridership,Stouffville Ridership,Union Station Ridership,Total GO Ridership,Outlier,Overall Mean,2SD_above,2SD_below
2019-08-13,2019,8,2019-08,13,Tuesday,False,27.8,20.2,24.0,21.50645161290323,2.4935483870967694,0.0,1.7548387096774194,-1.7548387096774194,0.0,12357,13762,30748,41871,16585,6291,10044,106694,238352,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-08-14,2019,8,2019-08,14,Wednesday,False,25.4,18.2,21.8,21.50645161290323,0.2935483870967701,0.0,1.7548387096774194,-1.7548387096774194,0.0,12415,13724,31591,45990,16131,6130,9761,107714,243456,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-08-15,2019,8,2019-08,15,Thursday,False,23.8,17.1,20.5,21.50645161290323,-1.0064516129032306,3.1,1.7548387096774194,1.3451612903225807,0.0,11922,13173,28453,37299,15817,6042,9511,100702,222919,False,224966.61589403974,253295.69627997148,196637.535508108
2019-08-16,2019,8,2019-08,16,Friday,False,24.4,17.7,21.0,21.50645161290323,-0.5064516129032306,0.0,1.7548387096774194,-1.7548387096774194,0.0,10751,11835,30867,50622,13111,5018,8427,91704,222335,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-08-17,2019,8,2019-08,17,Saturday,False,26.0,19.1,22.5,21.50645161290323,0.9935483870967694,24.1,1.7548387096774194,22.345161290322583,0.0,2775,387,13710,31167,232,0,239,21811,70321,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-08-18,2019,8,2019-08,18,Sunday,False,26.9,19.7,23.3,21.50645161290323,1.7935483870967701,3.3,1.7548387096774194,1.5451612903225804,0.0,2621,264,10697,21866,142,0,140,17810,53540,True,32455.370860927153,53039.51923403652,11871.222487817791
2019-08-19,2019,8,2019-08,19,Monday,False,28.4,18.6,23.5,21.50645161290323,1.9935483870967694,0.2,1.7548387096774194,-1.5548387096774194,0.0,11803,13276,29677,44259,15479,6027,9397,101988,231906,False,219741.3409090909,261398.51874083583,178084.163077346
2019-08-20,2019,8,2019-08,20,Tuesday,False,27.1,17.4,22.2,21.50645161290323,0.6935483870967687,0.0,1.7548387096774194,-1.7548387096774194,0.0,12214,13721,31100,48945,16231,6117,9644,104463,242435,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-08-21,2019,8,2019-08,21,Wednesday,False,29.7,20.4,25.0,21.50645161290323,3.4935483870967694,1.1,1.7548387096774194,-0.6548387096774193,0.0,11932,13390,29324,43198,15605,5933,9552,97950,226884,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-08-22,2019,8,2019-08,22,Thursday,False,26.4,16.3,21.5,21.50645161290323,-0.006451612903230597,0.4,1.7548387096774194,-1.3548387096774195,0.0,12004,13397,31222,48787,15219,5866,9592,102177,238264,False,224966.61589403974,253295.69627997148,196637.535508108
2019-08-23,2019,8,2019-08,23,Friday,False,22.8,14.5,18.6,21.50645161290323,-2.906451612903229,0.0,1.7548387096774194,-1.7548387096774194,0.0,10739,11962,31016,51904,12754,4732,8427,92102,223636,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-08-24,2019,8,2019-08,24,Saturday,False,21.7,13.2,17.4,21.50645161290323,-4.106451612903232,0.0,1.7548387096774194,-1.7548387096774194,0.0,4018,562,20186,56216,264,5,358,28060,109669,True,45352.333333333336,73886.65646862905,16818.010198037613
2019-08-25,2019,8,2019-08,25,Sunday,False,22.9,15.3,19.1,21.50645161290323,-2.406451612903229,0.0,1.7548387096774194,-1.7548387096774194,0.0,2764,338,12465,29231,169,0,222,18004,63193,True,32455.370860927153,53039.51923403652,11871.222487817791
2019-08-26,2019,8,2019-08,26,Monday,False,23.8,17.7,20.7,21.50645161290323,-0.8064516129032313,0.0,1.7548387096774194,-1.7548387096774194,0.0,11653,13234,29820,47898,14898,5515,9046,97242,229306,False,219741.3409090909,261398.51874083583,178084.163077346
2019-08-27,2019,8,2019-08,27,Tuesday,False,22.0,18.3,20.1,21.50645161290323,-1.4064516129032292,12.6,1.7548387096774194,10.84516129032258,0.0,11795,13368,28951,40656,15800,5666,9145,101083,226464,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-08-28,2019,8,2019-08,28,Wednesday,False,26.8,18.1,22.5,21.50645161290323,0.9935483870967694,0.0,1.7548387096774194,-1.7548387096774194,0.0,11899,13754,32539,53213,15416,5559,9504,102661,244545,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-08-29,2019,8,2019-08,29,Thursday,False,24.8,16.6,20.7,21.50645161290323,-0.8064516129032313,0.0,1.7548387096774194,-1.7548387096774194,0.0,11376,13031,32254,57201,14743,5338,9172,97970,241085,False,224966.61589403974,253295.69627997148,196637.535508108
2019-08-30,2019,8,2019-08,30,Friday,False,24.8,15.5,20.1,21.50645161290323,-1.4064516129032292,0.0,1.7548387096774194,-1.7548387096774194,0.0,9398,10788,28485,48285,10577,3911,7392,78929,197765,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-08-31,2019,8,2019-08,31,Saturday,False,21.9,13.0,17.5,21.50645161290323,-4.006451612903231,0.0,1.7548387096774194,-1.7548387096774194,0.0,3149,617,16588,43942,410,0,517,24604,89827,True,45352.333333333336,73886.65646862905,16818.010198037613
2019-09-01,2019,9,2019-09,1,Sunday,False,19.7,16.1,17.9,17.983333333333334,-0.0833333333333357,0.0,1.1866666666666668,-1.1866666666666668,0.0,2484,475,11678,30503,240,0,317,16901,62598,True,32455.370860927153,53039.51923403652,11871.222487817791
2019-09-02,2019,9,2019-09,2,Monday,True,23.7,17.0,20.3,17.983333333333334,2.3166666666666664,0.0,1.1866666666666668,-1.1866666666666668,0.0,2244,428,10995,26601,197,0,273,12363,53101,False,,,
2019-09-03,2019,9,2019-09,3,Tuesday,False,22.7,15.0,18.8,17.983333333333334,0.8166666666666664,5.2,1.1866666666666668,4.013333333333334,0.0,12208,14422,27451,35731,15494,5788,9329,97686,218109,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-09-04,2019,9,2019-09,4,Wednesday,False,21.7,13.8,17.8,17.983333333333334,-0.18333333333333357,0.0,1.1866666666666668,-1.1866666666666668,0.0,13949,15394,29867,40451,17778,6558,10306,109793,244096,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-09-05,2019,9,2019-09,5,Thursday,False,21.3,11.7,16.5,17.983333333333334,-1.4833333333333343,0.0,1.1866666666666668,-1.1866666666666668,0.0,13973,15698,32303,45886,17738,6563,10615,112350,255126,True,224966.61589403974,253295.69627997148,196637.535508108
2019-09-06,2019,9,2019-09,6,Friday,False,20.9,13.4,17.1,17.983333333333334,-0.8833333333333329,0.5,1.1866666666666668,-0.6866666666666668,0.0,12568,12762,32192,46566,15401,5655,9505,107982,242631,True,204211.9054054054,232457.9053204741,175965.90549033674
2019-09-07,2019,9,2019-09,7,Saturday,False,22.7,12.2,17.4,17.983333333333334,-0.5833333333333357,0.0,1.1866666666666668,-1.1866666666666668,0.0,1976,273,8788,16146,160,0,177,14868,42388,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-09-08,2019,9,2019-09,8,Sunday,False,18.4,11.7,15.0,17.983333333333334,-2.9833333333333343,0.0,1.1866666666666668,-1.1866666666666668,0.0,1112,30,5609,8904,5,2,2,8371,24035,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-09-09,2019,9,2019-09,9,Monday,False,19.0,10.4,14.7,17.983333333333334,-3.283333333333335,0.0,1.1866666666666668,-1.1866666666666668,0.0,14146,15217,30063,39267,17992,6696,10587,110445,244413,False,219741.3409090909,261398.51874083583,178084.163077346
2019-09-10,2019,9,2019-09,10,Tuesday,False,23.2,12.8,18.0,17.983333333333334,0.01666666666666572,13.9,1.1866666666666668,12.713333333333333,0.0,14365,16317,31687,41884,18257,6734,10806,114850,254900,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-09-11,2019,9,2019-09,11,Wednesday,False,27.7,18.3,23.0,17.983333333333334,5.016666666666666,0.3,1.1866666666666668,-0.8866666666666667,0.0,14215,15806,31340,41857,17955,6655,10414,112288,250530,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-09-12,2019,9,2019-09,12,Thursday,False,19.4,13.6,16.5,17.983333333333334,-1.4833333333333343,0.5,1.1866666666666668,-0.6866666666666668,0.0,14340,15944,32615,44997,17793,6652,10596,113589,256526,True,224966.61589403974,253295.69627997148,196637.535508108
2019-09-13,2019,9,2019-09,13,Friday,False,21.4,15.3,18.3,17.983333333333334,0.31666666666666643,4.8,1.1866666666666668,3.6133333333333333,0.0,12448,14327,29887,39575,15218,5731,9282,102272,228740,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-09-14,2019,9,2019-09,14,Saturday,False,22.7,15.7,19.2,17.983333333333334,1.216666666666665,0.0,1.1866666666666668,-1.1866666666666668,0.0,2241,315,9734,17440,171,0,238,18121,48260,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-09-15,2019,9,2019-09,15,Sunday,False,18.4,13.5,16.0,17.983333333333334,-1.9833333333333343,2.9,1.1866666666666668,1.7133333333333332,0.0,1369,40,7999,15550,4,0,4,10689,35655,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-09-16,2019,9,2019-09,16,Monday,False,18.1,13.6,15.9,17.983333333333334,-2.083333333333334,0.0,1.1866666666666668,-1.1866666666666668,0.0,14237,15794,29793,38047,17828,6773,10530,109585,242587,False,219741.3409090909,261398.51874083583,178084.163077346
2019-09-17,2019,9,2019-09,17,Tuesday,False,22.8,12.5,17.7,17.983333333333334,-0.283333333333335,0.0,1.1866666666666668,-1.1866666666666668,0.0,14340,16211,30987,40047,18237,6800,10734,113248,250604,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-09-18,2019,9,2019-09,18,Wednesday,False,22.5,13.8,18.2,17.983333333333334,0.216666666666665,0.0,1.1866666666666668,-1.1866666666666668,0.0,14309,15904,30807,39863,17942,6756,10621,112096,248298,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-09-19,2019,9,2019-09,19,Thursday,False,22.9,15.1,19.0,17.983333333333334,1.0166666666666657,0.0,1.1866666666666668,-1.1866666666666668,0.0,14438,16078,31828,43598,18110,6697,10747,113584,255080,True,224966.61589403974,253295.69627997148,196637.535508108
2019-09-20,2019,9,2019-09,20,Friday,False,24.3,14.2,19.3,17.983333333333334,1.3166666666666664,0.0,1.1866666666666668,-1.1866666666666668,0.0,12306,14352,30394,43066,15158,5691,9304,101026,231297,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-09-21,2019,9,2019-09,21,Saturday,False,27.0,17.4,22.2,17.983333333333334,4.216666666666665,0.0,1.1866666666666668,-1.1866666666666668,0.0,593,263,10551,19660,196,0,209,14925,46397,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-09-22,2019,9,2019-09,22,Sunday,False,29.9,20.0,24.9,17.983333333333334,6.916666666666664,0.0,1.1866666666666668,-1.1866666666666668,0.0,432,228,6949,11380,99,0,106,9152,28346,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-09-23,2019,9,2019-09,23,Monday,False,25.2,15.9,20.6,17.983333333333334,2.616666666666667,0.0,1.1866666666666668,-1.1866666666666668,0.0,13739,15958,30155,39305,17751,6656,10334,110076,243974,False,219741.3409090909,261398.51874083583,178084.163077346
2019-09-24,2019,9,2019-09,24,Tuesday,False,22.2,14.3,18.3,17.983333333333334,0.31666666666666643,0.0,1.1866666666666668,-1.1866666666666668,0.0,13519,16064,31410,40929,18258,6851,10666,113196,250893,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-09-25,2019,9,2019-09,25,Wednesday,False,25.0,14.1,19.5,17.983333333333334,1.5166666666666657,0.0,1.1866666666666668,-1.1866666666666668,0.0,14463,16012,33209,46513,18106,6615,10619,116528,262065,True,227296.50331125828,254365.8101718576,200227.19645065896
2019-09-26,2019,9,2019-09,26,Thursday,False,22.1,11.9,17.0,17.983333333333334,-0.9833333333333343,3.2,1.1866666666666668,2.0133333333333336,0.0,14028,15769,31010,40152,17793,6596,10520,111139,247007,False,224966.61589403974,253295.69627997148,196637.535508108
2019-09-27,2019,9,2019-09,27,Friday,False,22.0,10.9,16.4,17.983333333333334,-1.5833333333333357,0.0,1.1866666666666668,-1.1866666666666668,0.0,12681,14708,31195,41344,15099,5583,9483,105018,235111,True,204211.9054054054,232457.9053204741,175965.90549033674
2019-09-28,2019,9,2019-09,28,Saturday,False,20.7,13.1,16.9,17.983333333333334,-1.0833333333333357,4.3,1.1866666666666668,3.1133333333333333,0.0,2912,435,13465,25223,279,0,398,24324,67036,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-09-29,2019,9,2019-09,29,Sunday,False,14.6,10.4,12.5,17.983333333333334,-5.483333333333334,0.0,1.1866666666666668,-1.1866666666666668,0.0,2315,377,8427,15001,213,0,216,15887,42436,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-09-30,2019,9,2019-09,30,Monday,False,16.9,12.4,14.6,17.983333333333334,-3.3833333333333346,0.0,1.1866666666666668,-1.1866666666666668,0.0,13428,15171,29121,37611,17523,6550,10187,106928,236519,False,219741.3409090909,261398.51874083583,178084.163077346
2019-10-01,2019,10,2019-10,1,Tuesday,False,29.6,15.3,22.5,11.648387096774192,10.851612903225808,9.0,4.554838709677419,4.445161290322581,0.0,14100,15832,30358,38573,18270,6809,10660,111394,245996,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-10-02,2019,10,2019-10,2,Wednesday,False,19.6,10.1,14.9,11.648387096774192,3.2516129032258085,9.3,4.554838709677419,4.7451612903225815,0.0,14147,15707,31298,40214,17788,6675,10449,112912,249190,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-10-03,2019,10,2019-10,3,Thursday,False,12.5,9.1,10.8,11.648387096774192,-0.8483870967741911,2.3,4.554838709677419,-2.2548387096774194,0.0,14172,15884,31184,41092,17841,6751,10275,113090,250289,False,224966.61589403974,253295.69627997148,196637.535508108
2019-10-04,2019,10,2019-10,4,Friday,False,12.4,6.9,9.6,11.648387096774192,-2.048387096774192,0.0,4.554838709677419,-4.554838709677419,0.0,12428,14215,29229,39222,15257,5730,9240,100752,226073,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-10-05,2019,10,2019-10,5,Saturday,False,14.5,7.2,10.8,11.648387096774192,-0.8483870967741911,0.0,4.554838709677419,-4.554838709677419,0.0,2291,236,10434,19154,174,2,209,17055,49555,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-10-06,2019,10,2019-10,6,Sunday,False,20.3,13.7,17.0,11.648387096774192,5.351612903225808,1.0,4.554838709677419,-3.554838709677419,0.0,1577,159,7517,15366,69,0,110,10817,35615,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-10-07,2019,10,2019-10,7,Monday,False,18.3,9.4,13.9,11.648387096774192,2.2516129032258085,0.0,4.554838709677419,-4.554838709677419,0.0,14287,15574,30602,39819,17601,6747,10477,111701,246808,False,219741.3409090909,261398.51874083583,178084.163077346
2019-10-08,2019,10,2019-10,8,Tuesday,False,17.5,8.6,13.0,11.648387096774192,1.3516129032258082,0.0,4.554838709677419,-4.554838709677419,0.0,14544,16173,31431,41476,18458,6817,10697,115159,254755,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-10-09,2019,10,2019-10,9,Wednesday,False,17.0,9.3,13.1,11.648387096774192,1.4516129032258078,0.0,4.554838709677419,-4.554838709677419,0.0,13946,15801,31591,41017,17948,6586,10538,113762,251189,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-10-10,2019,10,2019-10,10,Thursday,False,16.3,10.6,13.4,11.648387096774192,1.7516129032258085,0.0,4.554838709677419,-4.554838709677419,0.0,14202,16130,31857,41744,17898,6577,10566,114244,253218,False,224966.61589403974,253295.69627997148,196637.535508108
2019-10-11,2019,10,2019-10,11,Friday,False,18.0,13.3,15.7,11.648387096774192,4.0516129032258075,0.0,4.554838709677419,-4.554838709677419,0.0,11324,13192,27063,37018,13167,4939,8401,92243,207347,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-10-12,2019,10,2019-10,12,Saturday,False,15.5,6.0,10.8,11.648387096774192,-0.8483870967741911,3.3,4.554838709677419,-1.2548387096774194,0.0,1760,251,7722,15616,99,0,127,18494,44069,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-10-13,2019,10,2019-10,13,Sunday,False,16.6,5.8,11.2,11.648387096774192,-0.44838709677419253,0.0,4.554838709677419,-4.554838709677419,0.0,1815,237,8225,15704,91,0,138,16542,42752,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-10-14,2019,10,2019-10,14,Monday,True,12.9,7.8,10.4,11.648387096774192,-1.2483870967741915,0.0,4.554838709677419,-4.554838709677419,0.0,2601,276,8800,13808,101,0,145,11223,36954,False,,,
2019-10-15,2019,10,2019-10,15,Tuesday,False,14.5,4.9,9.7,11.648387096774192,-1.9483870967741925,0.0,4.554838709677419,-4.554838709677419,0.0,13699,15458,31825,44497,17375,6491,10102,110381,249828,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-10-16,2019,10,2019-10,16,Wednesday,False,13.7,8.5,11.1,11.648387096774192,-0.5483870967741922,20.7,4.554838709677419,16.14516129032258,0.0,12949,14648,29564,38496,16873,6349,9990,105850,234719,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-10-17,2019,10,2019-10,17,Thursday,False,9.2,7.6,8.4,11.648387096774192,-3.2483870967741915,0.0,4.554838709677419,-4.554838709677419,0.0,12548,14450,30266,39814,17007,6510,10088,108191,238874,False,224966.61589403974,253295.69627997148,196637.535508108
2019-10-18,2019,10,2019-10,18,Friday,False,10.9,4.4,7.7,11.648387096774192,-3.9483870967741916,0.0,4.554838709677419,-4.554838709677419,0.0,11661,13247,28921,38260,14570,5519,8859,97031,218068,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-10-19,2019,10,2019-10,19,Saturday,False,12.1,3.5,7.8,11.648387096774192,-3.848387096774192,0.0,4.554838709677419,-4.554838709677419,0.0,2340,298,11489,23349,173,0,234,18513,56396,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-10-20,2019,10,2019-10,20,Sunday,False,15.8,7.9,11.8,11.648387096774192,0.1516129032258089,0.0,4.554838709677419,-4.554838709677419,0.0,1830,199,7471,13508,77,0,111,14430,37626,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-10-21,2019,10,2019-10,21,Monday,False,14.7,9.2,11.9,11.648387096774192,0.25161290322580854,0.3,4.554838709677419,-4.254838709677419,0.0,13435,15227,30325,39463,17197,6382,10012,110269,242310,False,219741.3409090909,261398.51874083583,178084.163077346
2019-10-22,2019,10,2019-10,22,Tuesday,False,15.9,10.5,13.2,11.648387096774192,1.5516129032258075,9.2,4.554838709677419,4.64516129032258,0.0,14083,14971,30573,39953,17649,6757,10451,112677,247114,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-10-23,2019,10,2019-10,23,Wednesday,False,14.0,8.4,11.2,11.648387096774192,-0.44838709677419253,0.0,4.554838709677419,-4.554838709677419,0.0,13979,15192,31148,40858,17606,6632,10392,112523,248330,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-10-24,2019,10,2019-10,24,Thursday,False,14.6,7.0,10.8,11.648387096774192,-0.8483870967741911,0.0,4.554838709677419,-4.554838709677419,0.0,13902,15283,31464,41737,17354,6548,10244,111951,248483,False,224966.61589403974,253295.69627997148,196637.535508108
2019-10-25,2019,10,2019-10,25,Friday,False,11.5,6.7,9.1,11.648387096774192,-2.548387096774192,0.0,4.554838709677419,-4.554838709677419,0.0,12094,13653,28841,38682,14671,5573,8964,99202,221680,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-10-26,2019,10,2019-10,26,Saturday,False,11.0,3.4,7.2,11.648387096774192,-4.448387096774192,12.0,4.554838709677419,7.445161290322581,0.0,2256,295,1277,15916,197,0,219,11453,31613,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-10-27,2019,10,2019-10,27,Sunday,False,14.1,9.4,11.7,11.648387096774192,0.05161290322580747,32.9,4.554838709677419,28.34516129032258,0.0,1532,187,625,8291,71,0,107,6066,16879,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-10-28,2019,10,2019-10,28,Monday,False,16.2,7.2,11.7,11.648387096774192,0.05161290322580747,0.0,4.554838709677419,-4.554838709677419,0.0,14067,15278,30317,40396,17298,6794,10303,110454,244907,False,219741.3409090909,261398.51874083583,178084.163077346
2019-10-29,2019,10,2019-10,29,Tuesday,False,16.0,9.2,12.6,11.648387096774192,0.9516129032258078,0.0,4.554838709677419,-4.554838709677419,0.0,14407,15776,32145,41390,18237,6850,10512,115065,254382,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-10-30,2019,10,2019-10,30,Wednesday,False,10.7,7.2,8.9,11.648387096774192,-2.7483870967741915,17.1,4.554838709677419,12.545161290322582,0.0,14180,15616,31924,40743,17834,6746,10567,114535,252145,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-10-31,2019,10,2019-10,31,Thursday,False,12.9,5.5,9.2,11.648387096774192,-2.4483870967741925,24.1,4.554838709677419,19.545161290322582,0.0,13330,14852,28985,37033,17082,6385,9904,106587,234158,False,224966.61589403974,253295.69627997148,196637.535508108
2019-11-01,2019,11,2019-11,1,Friday,False,5.6,3.1,4.4,2.02,2.3800000000000003,0.0,1.2733333333333334,-1.2733333333333334,0.0,11975,13609,28456,40112,14866,5047,8930,99716,222711,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-11-02,2019,11,2019-11,2,Saturday,False,7.8,2.7,5.2,2.02,3.18,0.7,1.2733333333333334,-0.5733333333333335,0.0,1721,246,8262,15502,117,0,803,13786,40437,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-11-03,2019,11,2019-11,3,Sunday,False,6.8,2.4,4.6,2.02,2.5799999999999996,0.0,1.2733333333333334,-1.2733333333333334,0.0,1470,189,6252,10866,72,0,632,9908,29389,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-11-04,2019,11,2019-11,4,Monday,False,11.3,4.5,7.9,2.02,5.880000000000001,0.4,1.2733333333333334,-0.8733333333333334,0.0,14039,15404,29774,39370,17814,6708,10286,110608,244003,False,219741.3409090909,261398.51874083583,178084.163077346
2019-11-05,2019,11,2019-11,5,Tuesday,False,10.3,3.1,6.7,2.02,4.68,0.0,1.2733333333333334,-1.2733333333333334,0.0,14393,15800,31985,42719,18233,6825,10522,115533,256010,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-11-06,2019,11,2019-11,6,Wednesday,False,4.9,-0.4,2.2,2.02,0.18000000000000016,0.5,1.2733333333333334,-0.7733333333333334,0.0,13748,15767,32025,42772,18231,7138,10818,116424,256923,True,227296.50331125828,254365.8101718576,200227.19645065896
2019-11-07,2019,11,2019-11,7,Thursday,False,2.9,-2.3,0.3,2.02,-1.72,4.3,1.2733333333333334,3.0266666666666664,0.0,14032,15392,33062,43333,17418,6498,11030,112283,253048,False,224966.61589403974,253295.69627997148,196637.535508108
2019-11-08,2019,11,2019-11,8,Friday,False,0.4,-4.5,-2.1,2.02,-4.12,0.0,1.2733333333333334,-1.2733333333333334,0.0,11943,13765,28453,39265,14591,5413,8970,97249,219649,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-11-09,2019,11,2019-11,9,Saturday,False,4.4,-2.5,1.0,2.02,-1.02,0.0,1.2733333333333334,-1.2733333333333334,0.0,2210,248,9701,17339,157,0,1035,17093,47783,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-11-10,2019,11,2019-11,10,Sunday,False,7.7,-0.3,3.7,2.02,1.6800000000000002,0.2,1.2733333333333334,-1.0733333333333335,0.0,1778,178,6281,11436,75,2,700,10015,30465,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-11-11,2019,11,2019-11,11,Monday,False,0.1,-6.1,-3.0,2.02,-5.02,14.1,1.2733333333333334,12.826666666666666,0.0,10176,10425,22270,29742,10491,3732,6593,72604,166033,True,219741.3409090909,261398.51874083583,178084.163077346
2019-11-12,2019,11,2019-11,12,Tuesday,False,-4.3,-8.7,-6.5,2.02,-8.52,0.2,1.2733333333333334,-1.0733333333333335,0.0,14074,14949,29926,38598,16759,6416,10210,108999,239931,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-11-13,2019,11,2019-11,13,Wednesday,False,0.1,-11.3,-5.6,2.02,-7.619999999999999,1.2,1.2733333333333334,-0.07333333333333347,0.0,14205,15278,30831,40065,17512,6690,10637,113600,248818,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-11-14,2019,11,2019-11,14,Thursday,False,1.7,-1.5,0.1,2.02,-1.92,0.8,1.2733333333333334,-0.4733333333333334,0.0,14156,15494,30625,39676,17211,6492,10313,110946,244913,False,224966.61589403974,253295.69627997148,196637.535508108
2019-11-15,2019,11,2019-11,15,Friday,False,4.0,-5.4,-0.7,2.02,-2.7199999999999998,0.0,1.2733333333333334,-1.2733333333333334,0.0,12015,13708,29043,37366,14518,5261,8920,97358,218189,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-11-16,2019,11,2019-11,16,Saturday,False,-2.1,-8.5,-5.3,2.02,-7.32,0.0,1.2733333333333334,-1.2733333333333334,0.0,1843,248,7847,13806,121,0,937,14518,39320,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-11-17,2019,11,2019-11,17,Sunday,False,4.0,-4.8,-0.4,2.02,-2.42,0.0,1.2733333333333334,-1.2733333333333334,0.0,2333,484,8622,13025,210,0,995,16035,41704,False,32455.370860927153,53039.51923403652,11871.222487817791
2019-11-18,2019,11,2019-11,18,Monday,False,3.9,2.3,3.1,2.02,1.08,5.8,1.2733333333333334,4.526666666666666,0.0,14182,15285,30277,39348,17293,6758,10389,110445,243977,False,219741.3409090909,261398.51874083583,178084.163077346
2019-11-19,2019,11,2019-11,19,Tuesday,False,4.3,1.7,3.0,2.02,0.98,0.0,1.2733333333333334,-1.2733333333333334,0.0,14222,15732,30288,38896,17968,6829,10528,112410,246873,False,226142.08666666667,260553.15572545084,191731.0176078825
2019-11-20,2019,11,2019-11,20,Wednesday,False,8.4,1.9,5.1,2.02,3.0799999999999996,0.0,1.2733333333333334,-1.2733333333333334,0.0,14266,15662,31569,41277,17599,6675,10556,113543,251147,False,227296.50331125828,254365.8101718576,200227.19645065896
2019-11-21,2019,11,2019-11,21,Thursday,False,11.3,0.8,6.0,2.02,3.98,4.3,1.2733333333333334,3.0266666666666664,0.0,13944,15410,30666,39917,17265,6605,10303,110069,244179,False,224966.61589403974,253295.69627997148,196637.535508108
2019-11-22,2019,11,2019-11,22,Friday,False,11.3,-0.4,5.5,2.02,3.48,0.0,1.2733333333333334,-1.2733333333333334,0.0,12072,13930,29442,40465,14606,5528,9150,99221,224414,False,204211.9054054054,232457.9053204741,175965.90549033674
2019-11-23,2019,11,2019-11,23,Saturday,False,5.6,-1.0,2.3,2.02,0.2799999999999998,0.0,1.2733333333333334,-1.2733333333333334,0.0,2082,229,9218,15891,116,0,1114,15760,44410,False,45352.333333333336,73886.65646862905,16818.010198037613
2019-11-24,2019,11,2019-11,24,Sunday,False,6.8,-0.9,2.9,2.02,0.8799999999999999,0.0,1.2733333333333334,-1.2733333333333334,0.0,1583,210,6172,10608,66,0,716,10195,29550,False,32455.370860927153,53039.51923403652,11871.222487817791
